File Name,Audit Company,Project Name,Audit Report Link,Code Repository
Blockchain Labs NZ-Earth,Blockchain Labs NZ,Earth,https://github.com/BlockchainLabsNZ/Back-to-Earth-audit/blob/master/audit-report.md,https://github.com/BlockchainLabsNZ/Back-to-Earth-audit/tree/master/contracts
Blockchain Labs NZ-Ecomi,Blockchain Labs NZ,Ecomi,https://github.com/BlockchainLabsNZ/tge-contract-audit/tree/audit/audit/readme.md,https://github.com/BlockchainLabsNZ/tge-contract-audit/tree/17b96ff760471c174d8edbeacc6b8cd2cf2c6b82
Blockchain Labs NZ-Gifto,Blockchain Labs NZ,Gifto,https://github.com/BlockchainLabsNZ/gifto-contracts/blob/master/BlockchainLabsNZ_Audit_Report.md,https://github.com/gifto-io/GiftoSmartContract/tree/50e1f1895dd91a0dad0d4f0b2ea620e5827ed1fa
*/Hacken-Arkania Protocol,Blockchain Labs NZ,Leverj,https://github.com/BlockchainLabsNZ/staking-contracts-audit/tree/audit/audit/readme.md,https://github.com/leverj/staking/tree/e8716e4a11881fad181b5330206d8b0c27a58510
*/Hacken-Codex on Althash,Blockchain Labs NZ,SynchroLife,https://github.com/BlockchainLabsNZ/synchrocoin-contracts/blob/master/BlockchainLabs_audit_report.md,https://github.com/BlockchainLabsNZ/synchrocoin-contracts
*/*/openzeppelin-Compound_Open_Oracle,Blockchain Labs NZ,Zipper,https://github.com/BlockchainLabsNZ/zipper-contracts/blob/master/audit/README.md,https://github.com/zippiehq/zipt_token/tree/0a3c4238353122cfc76b9fb01cd60b28b8b0c9e4
Solidified-2Key [14.10.2019],Solidified,2Key [14.10.2019],https://github.com/solidified-platform/audits/blob/master/Audit%20Report%20-%202Key%20%5B14.10.2019%5D.pdf,https://github.com/2key/contracts/tree/de171eb80e9ce1c6566a5d782f0a0549ab0151ad
*/*/openzeppelin-Opyn_Contracts,Solidified,Aztec Element Bridge,https://github.com/solidified-platform/audits/blob/master/Audit%20Report%20-%20Aztec%20Element%20Bridge.pdf,https://github.com/aztecProtocol/aztec-connect-bridges/tree/ac2e7194b5887ea11a607b4cf8de0547b3d7fdd0
Solidified-Aztec Lido Bridge,Solidified,Aztec Lido Bridge,https://github.com/solidified-platform/audits/blob/master/Audit%20Report%20-%20Aztec%20Lido%20Bridge.pdf,https://github.com/aztecProtocol/aztec-connect-bridges/tree/d5aca13d4d0a17b21eeddf77f49f4c6613461fb0
Solidified-CultosCoin (2),Solidified,CultosCoin (2),https://github.com/solidified-platform/audits/blob/master/Audit%20Report%20-%20CultosCoin%20(2).pdf,https://github.com/Cultos-App/token/tree/28c0a18571f2804ff42ed76fc0ec8749341dfc00
*/Hacken-RichQUACK,Solidified,Origin Governance,https://github.com/solidified-platform/audits/blob/master/Audit%20Report%20-%20Origin%20Governance.pdf,[Bases on multiple versions]https://github.com/OriginProtocol/ousd-governance/tree/501414bdebdcce024091c5cf5f63aa2b5bdb9838;https://github.com/OriginProtocol/nft-launchpad/tree/3b54b2baa333373ffb4cc83119a1d720d06cd806;https://github.com/OriginProtocol/origin-dollar/tree/30564e25d640749af447fb9e5d7c4fb00c37779f;https://github.com/OriginProtocol/origin-dollar/tree/30564e25d640749af447fb9e5d7c4fb00c37779f;https://github.com/OriginProtocol/origin-dollar/tree/30564e25d640749af447fb9e5d7c4fb00c37779f
*/*/openzeppelin-PoolTogether,Byterocket,AsyncArt v2[05.26.2020],https://byterocket.com/audit/async-art-v2,https://github.com/asyncart/async-contracts/tree/1bbca6bfe1a171f1bb8369ff129d5aac234a6664
Byterocket-Invictus Capital Fund Contract[01.27.2022],Byterocket,Invictus Capital Fund Contract[01.27.2022],https://byterocket.com/audit/invictus-capital-fund-contract,https://mumbai.polygonscan.com/address/0x04Fd86C321E53D6D0070d30eAEFD1d93790EA3d2
*/Hacken-Tenderize,Byterocket,Orbit DeFi[05.29.2022],https://byterocket.com/audit/orbit-defi,https://github.com/FiveElementsLabs/orbit-defi/tree/541460999b7d8fa80c4a4a86383f583392436b67
Byterocket-RealityCards v1[05.19.2020],Byterocket,RealityCards v1[05.19.2020],https://byterocket.com/audit/realitycards-v1,https://github.com/RealityCards/RealityCards-Contracts/blob/aad8ea70696d848e2fcb55b7932c7ba37b8f239e/contracts/RealityCards.sol
Byterocket-RealityCards v2[09.18.2021],Byterocket,RealityCards v2[09.18.2021],https://byterocket.com/audit/realitycards-v2,https://github.com/RealityCards/RealityCards-Contracts/tree/4d2316e4628425f35edae26f1e0627a4142d053b
Inspex-Admin & Poll,Inspex,Admin & Poll,https://app.inspex.co/library/iam48?project=admin-poll,[Bases on multiple versions]https://github.com/inspex-archive/iAM-Admin-Poll-Token/blob/0f8bb7a04c/admin/adminManage.sol;https://github.com/inspex-archive/iAM-Admin-Poll-Token/blob/0f8bb7a04c/admin/BigOwner.sol;https://github.com/inspex-archive/iAM-Admin-Poll-Token/blob/0f8bb7a04c/poll/Poll.sol;https://github.com/inspex-archive/iAM-Admin-Poll-Token/blob/0f8bb7a04c/poll/PollFactory.sol;https://github.com/inspex-archive/iAM-Admin-Poll-Token/blob/0f8bb7a04c/MultipleTransferProxy.sol;https://github.com/inspex-archive/iAM-Admin-Poll-Token/blob/0f8bb7a04c/TokenFactory.sol;https://scan.tokenx.finance/address/0x9f3a8b4Bd35B310f07774944b8B9d73432BE2a4F/contracts;https://scan.tokenx.finance/address/0x4b06C75263D7D3c0157864FA980D05003B06Fe5b/contracts;https://scan.tokenx.finance/address/0x129C1e67596123Cd21C1FaaE603f2e6dE152A928/contracts;https://scan.tokenx.finance/address/0xa8b0F8ca2c708f6dF118b92902d07311586587bb/contracts;https://scan.tokenx.finance/address/0x129C1e67596123Cd21C1FaaE603f2e6dE152A928/contracts;https://scan.tokenx.finance/address/0x87328D24F9a61c64b66CD978B169b3955488d0d1/contracts
*/Hacken-LunaFi,Inspex,AutoCompound,https://app.inspex.co/library/killswitch?project=autocompound,[Bases on multiple versions]https://github.com/killswitchofficial/auto-compound-v2/tree/75a67eac40bd176b63bc0c6c939e0f63b987247f;https://github.com/killswitchofficial/auto-compound-v2/tree/92626a1dcfc55a28afdf4f996d600fe8bbfd6efd
Inspex-AutoCompoundVault,Inspex,AutoCompoundVault,https://app.inspex.co/library/monday-club?project=autocompoundvault,[Bases on multiple versions]https://github.com/mondayclub/mondayclub/tree/16a17e4d60d174333b0041ad30d7c803f170bd01;https://github.com/mondayclub/mondayclub/tree/9ec29e0bb41a6bbef5484976502c924f4557ca02
"Inspex-AutoStake, ThorusMaster & Token",Inspex,"AutoStake, ThorusMaster & Token",https://app.inspex.co/library/thorus?project=autostake-thorusmaster-token,https://github.com/ThorusFi/contracts/tree/ea34f1b89a39b89ae12ea6a0a5be0cad81cf464e
Inspex-BlocksSpace,Inspex,BlocksSpace,https://app.inspex.co/library/1000blocks?project=blocksspace,[Bases on multiple versions]https://github.com/1000Blocks-space/smart-contracts/tree/51efffaa45e95db5e28c5d550d351b84a03d098f;https://github.com/1000Blocks-space/smart-contracts/tree/8311a0436dba5f168fe830bd84ffc2832f8a1b38
*/Hacken-thrivecoin,Inspex,CakeMaxi,https://app.inspex.co/library/alpaca-finance?project=cakemaxi,[Bases on multiple versions]https://github.com/alpaca-finance/bsc-alpaca-contract/tree/1f89672f65acdedc9a4852a0f9afce05e31cae75;https://github.com/alpaca-finance/bsc-alpaca-contract/tree/9966ba97a8593eda58b013f38d6c60fb50519e06;https://github.com/alpaca-finance/bsc-alpaca-contract/tree/20c4c545a0323b71d2969fd79db8316e60bc7d76
"Inspex-FairLaunch, Token, Vault & Workers",Inspex,"FairLaunch, Token, Vault & Workers",https://app.inspex.co/library/meow-finance?project=fairlaunch-token-vault-workers,[Bases on multiple versions]https://github.com/meow-finance/Meow-Finance/tree/4a4f13efaf5e5fbed74c0ed23b665751e655d715;https://github.com/meow-finance/Meow-Finance/tree/0912b0099114939c3452117c1a25de82cfb6cd76
Inspex-Infinitee Vault,Inspex,Infinitee Vault,https://app.inspex.co/library/infinitee-finance?project=infinitee-vault,[Bases on multiple versions]https://github.com/infiniteefinance/vault/tree/a73f9333dccbdbb043d06b28cf5c7713b67c8765;https://github.com/infiniteefinance/vault/tree/be42b0fa7a71f64cc8ef855af911c9bd95ff68ff
Inspex-Lending,Inspex,Lending,https://app.inspex.co/library/welnance?project=lending,[Bases on multiple versions]https://github.com/Welnance/smart-contract/tree/2cd2024351891b47fcd32d1515f79b19093bafb9;https://github.com/Welnance/smart-contract/tree/edef88b4d3881f6eb676cf8189af05632d945422
Inspex-MDEX Integration,Inspex,MDEX Integration,https://app.inspex.co/library/alpaca-finance?project=mdex-integration,[Bases on multiple versions]https://github.com/alpaca-finance/bsc-alpaca-contract/tree/6c973dd091d1d0da87c555e22a6cd865153b72f4;https://github.com/alpaca-finance/bsc-alpaca-contract/tree/a3a14d27a4803afebdcf783c9ce8764b65f5587d
Inspex-Optimized Worker,Inspex,Optimized Worker,https://app.inspex.co/library/alpaca-finance?project=optimized-worker,[Bases on multiple versions]https://github.com/alpaca-finance/bsc-alpaca-contract/tree/1aee2ceec77e3fd3162b74858c846cdc5692928d;https://github.com/alpaca-finance/bsc-alpaca-contract/tree/22c76a15a68c1bd8f2d199a90cc476976d8b5b18
Inspex-Otoro,Inspex,Otoro,https://app.inspex.co/library/0xstudio?project=otoro,[Bases on multiple versions]https://github.com/0xstudio/Otoro-Audit/tree/441f0995a86a421d7062f30abcdf654d86d0013c;https://github.com/0xstudio/Otoro-Audit/tree/913f41ec4e39710606072740c35077894df74902
Inspex-Revenue Sharing Pool & Shield,Inspex,Revenue Sharing Pool & Shield,https://app.inspex.co/library/lucky-lion?project=revenue-sharing-pool-shield,[Bases on multiple versions]https://github.com/LuckyLionIO/LuckyLion-RevenueSharing/blob/342db925e8/contracts/RevenueSharingPool.sol;https://github.com/LuckyLionIO/LuckyLion-RevenueSharing/blob/5b9970794f/contracts/RevenueSharingPool.sol;https://github.com/LuckyLionIO/Lucky-farm/blob/5c8e9e7ebd/contracts/MasterchefShield.sol;https://github.com/LuckyLionIO/Lucky-farm/blob/5c8e9e7ebd/contracts/MasterchefShield.sol
*/Hacken-QANplatform,Inspex,"SimpliChef, Token, ZapBSC & Broker",https://app.inspex.co/library/simpli-finance-lab?project=simplichef-token-zapbsc-broker,[Bases on multiple versions]https://github.com/SimpliFinanceLab/simpli-smart-contract/tree/4627062c76e7e065e63e5b7b07a1948525e71c0e;https://github.com/SimpliFinanceLab/simpli-smart-contract/tree/4823d1ebbd84a35dd7e8f9fd7f5207ef5c85c419
*/Hacken-SnapEx,Inspex,SpookySwap Integration & Fantom Expansion,https://app.inspex.co/library/alpaca-finance?project=spookyswap-integration-fantom-expansion,[Bases on multiple versions]https://github.com/alpaca-finance/bsc-alpaca-contract/tree/5f1ea3c0e8b65bee715f3c192340416e829b7f2c;https://github.com/alpaca-finance/bsc-alpaca-contract/tree/4553a34a6dcfcfbf7aebc693bb5c5c6074c73129
*/*/*/Trail_of_Bits-TokenCard,Inspex,"StakingPool, Vault, Strategy & VotingEscrow",https://app.inspex.co/library/scientix?project=stakingpool-vault-strategy-votingescrow,[Bases on multiple versions]https://github.com/ScientixFinance/scientix-contract/blob/eda8c5e46e/contracts/StakingPools.sol;https://github.com/ScientixFinance/scientix-contract/blob/eda8c5e46e/contracts/vaults/SimpleVault.sol;https://github.com/ScientixFinance/scientix-contract/blob/eda8c5e46e/contracts/vaults/StratAlpaca.sol;https://github.com/ScientixFinance/scientix-contract/blob/234b4e41d6/contracts/VotingEscrow.sol;https://github.com/ScientixFinance/scientix-contract/blob/698b8d0226/contracts/StakingPools.sol;https://github.com/ScientixFinance/scientix-contract/blob/698b8d0226/contracts/vaults/SimpleVault.sol;https://github.com/ScientixFinance/scientix-contract/blob/698b8d0226/contracts/vaults/StratAlpaca.sol;https://github.com/ScientixFinance/scientix-contract/blob/698b8d0226/contracts/VotingEscrow.sol
*/Hacken-Pera Finance,Inspex,SuperLauncher V.2,https://app.inspex.co/library/superlauncher?project=superlauncher-v-2,[Bases on multiple versions]https://github.com/SuperLauncher/v2-core/tree/610d5a017c0ecc177d5425a45d5e74d20b4e3a80;https://github.com/SuperLauncher/v2-core/tree/ba2ce0aedbefd79d6f2154f7ccc4954bba33592a
Inspex-ThorusDummy,Inspex,ThorusDummy,https://app.inspex.co/library/thorus?project=thorusdummy,https://github.com/ThorusFi/contracts/blob/8874b22ad019e380f5a5eb5227411da00dcc1a0c/ThorusDummy.sol
Inspex-Token,Inspex,Token,https://app.inspex.co/library/iam48?project=token,[Bases on multiple versions]https://github.com/inspex-archive/iAM-Admin-Poll-Token/tree/0f8bb7a04c439286a5dffa223c3b30265acb4b5c;https://scan.tokenx.finance/address/0xcB682b97CAF58290494aC8E076e08333D5AFa21e/contracts;https://scan.tokenx.finance/address/0xA992ad80Fa6136702382123Ae717890Bc587491d/contracts
Inspex-Token & Vesting,Inspex,Token & Vesting,https://app.inspex.co/library/moo-monster?project=token-vesting,[Bases on multiple versions]https://github.com/Moo-Monster/MooMonster-Contract/tree/b41b575431843055677bfc2213ac42a4468760dc;https://github.com/Moo-Monster/MooMonster-Contract/tree/2d07e927e5e8f66afea5cbdfb89b32ef74cfe385
"Inspex-Tokens, Farm & Shop",Inspex,"Tokens, Farm & Shop",https://app.inspex.co/library/speedstar?project=tokens-farm-shop,[Bases on multiple versions]https://github.com/HellFactory/speedstar-audit/tree/9d2450297515f302fca000275d4c1a47afcf909d;https://github.com/HellFactory/-speedstar-audit/tree/3e39d7acf9c1aa9f3a5511c161c2035ba7d6bc1f
Inspex-Vault,Inspex,Vault,https://app.inspex.co/library/aleswap?project=vault,[Bases on multiple versions]https://github.com/aleswap-finance/aleswap-vault/tree/efd3f777b2e9aaa2c635d3d0f463f1884e998112;https://github.com/aleswap-finance/aleswap-vault/tree/592f5f4a1cc195c144464c2b734a33d9ca182a50
Inspex-WSwap,Inspex,WSwap,https://app.inspex.co/library/wault-finance?project=wswap,[Bases on multiple versions]https://github.com/WaultFinance/WAULT/blob/9f4ab8afc581d74ab881522c14c2a4d23cd0f6eb/contracts/WEX.sol;https://github.com/WaultFinance/WAULT/blob/9f4ab8afc581d74ab881522c14c2a4d23cd0f6eb/contracts/WexMaster.sol;https://www.bscscan.com/address/0xb42e3fe71b7e0673335b3331b3e1053bd9822570#code;https://www.bscscan.com/address/0xd48745e39bbed146eec15b79cbf964884f9877c2#code
Inspex-WusdAaveStrategy,Inspex,WusdAaveStrategy,https://app.inspex.co/library/wault-finance?project=wusdaavestrategy,[Bases on multiple versions]https://github.com/WaultFinance/WUSD/blob/ade45db134/WusdAaveStrategy.sol;https://github.com/WaultFinance/WUSD/blob/0055be9550/WusdAaveStrategy.sol
*/*/openzeppelin-PROPS_Rewards_Engine_Contracts,Inspex,WUSDMaster,https://app.inspex.co/library/wault-finance?project=wusdmaster,[Bases on multiple versions]https://github.com/WaultFinance/WUSD/tree/91c541c2f1c0ac781ddcfb2be6a62555a5e1e8d1;https://github.com/WaultFinance/WUSD/tree/5f50a2c7ffff7828c70299e8a9217cfbb926b8c1
*/Hacken-ZIXXAR INTERNATIONAL DISTRIBUTION SRL,Inspex,xALPACA,https://app.inspex.co/library/alpaca-finance?project=xalpaca,[Bases on multiple versions]https://github.com/alpaca-finance/xALPACA-contract/tree/8c58dd3aaade09ae51de49dc44e7784fd63efa53;https://github.com/alpaca-finance/xALPACA-contract/tree/ef03ba7873f7f252b074e0b521ea93537abdedb9
*/*/*/Trail_of_Bits-UniswapV3Core,Inspex,YES contracts,https://app.inspex.co/library/yuemmai-rental?project=yes-contracts,[Bases on multiple versions]https://github.com/inspex-archive/YuemmaiRental_YES-contracts/tree/de7684e0f771acefabe4d5f6f3648b81e75e83ff;https://github.com/Finstable/yuemmai-contract/tree/69e87a886bddc9a2333a496cea48df75612be0dd
Chainsecurity-Angle Protocol,Chainsecurity,Angle Protocol,https://chainsecurity.com/security-audit/angle-protocol/,[Bases on multiple versions]https://github.com/AngleProtocol/angle-core/tree/2819ccd8b62b09ce948da5088acba7b0b575d3f8;https://github.com/AngleProtocol/angle-core/tree/079d3b44d803dfe4e490d7b0cfdb79b213ec5c53;https://github.com/AngleProtocol/angle-core/tree/46e6d32837cbe97a4af0adb693e63afa0d01fc3e
Chainsecurity-Angle Protocol  Borrowing Module,Chainsecurity,Angle Protocol  Borrowing Module,https://chainsecurity.com/security-audit/angle-protocol-borrowing-module/,[Bases on multiple versions]无;https://github.com/AngleProtocol/angle-borrow/tree/11dd806015eef3c24de62fd56ea394e4f481e8e8;https://github.com/AngleProtocol/angle-borrow/tree/0363b6a137a44e22ee06b3187ba74f7798c1af08
Chainsecurity-Compound  cToken unredacted,Chainsecurity,Compound  cToken unredacted,https://chainsecurity.com/security-audit/compound-ctoken/,[Bases on multiple versions]https://github.com/compound-finance/compound-protocol/tree/c945f35847d9a16dbc4bb2fbfa0b9e2fdda7f22a;https://github.com/compound-finance/compound-protocol/tree/14c0f7cbf04ca1b7ef1110182d89082d2ed9da04;https://github.com/compound-finance/compound-protocol/tree/4a54ec5c55b66ea67d44b76f3056f0ed7229db8c
Chainsecurity-MakerDAO  G-UNI LP Oracle,Chainsecurity,MakerDAO  G-UNI LP Oracle,https://chainsecurity.com/security-audit/makerdao-g-uni-lp-oracle/,[Bases on multiple versions]https://github.com/makerdao/univ3-lp-oracle/tree/0d25676e0956fc3a5359431c708106547c4fef26;https://github.com/makerdao/univ3-lp-oracle/tree/f069d760976b6fb0c15c9a2453f0c0f1ff87ea21
Chainsecurity-Oasis  Multiply Smart Contracts,Chainsecurity,Oasis  Multiply Smart Contracts,https://chainsecurity.com/security-audit/oasis-automation-consultancy-smart-contracts/,[Bases on multiple versions]https://github.com/OasisDEX/multiply-proxy-actions/tree/026d2a61a43c7e660033bb3676f51b35f0825905;https://github.com/OasisDEX/multiply-proxy-actions/tree/57ff24efe3376fd3a77f37e49aa7eeb8b68bf2d4;https://github.com/OasisDEX/multiply-proxy-actions/tree/10cfe4f37e9c5b9c5456e967b967fa623e03f632
*/Hacken-Kyte.One,Chainsecurity,POA Network  OmniBridge,https://chainsecurity.com/security-audit/poa-network-omnibridge/,[Bases on multiple versions]https://github.com/omni/omnibridge/tree/ea0ffa6f015da024306d80f61bd271c4268b1f7a;https://github.com/omni/omnibridge/tree/9e602a3719e32feabc18fc387b9474acfa28cfe2
Chainsecurity-Primitive Finance  Core engine smart contracts,Chainsecurity,Primitive Finance  Core engine smart contracts,https://chainsecurity.com/security-audit/primitive-finance-core-engine-smart-contracts/,[Bases on multiple versions]https://github.com/primitivefinance/rmm-core/tree/9c2111fd31d4faaabb5b1606ff5668ad11af7261;https://github.com/primitivefinance/rmm-core/tree/5b418337e8bd00cd59766d1251931b9094cf0353;https://github.com/primitivefinance/rmm-core/tree/82d01cd0030fab67780fbb5bef40b6748ff24644;https://github.com/primitivefinance/rmm-core/tree/c44f8ca1ee43772ec4ba56e031bdb6fb8aac0ca3
*/Hacken-Splash,ConsenSys Diligence,Connext NXTP — Noncustodial Xchain Transfer Protocol,https://consensys.net/diligence/audits/2021/07/connext-nxtp-noncustodial-xchain-transfer-protocol/,[Bases on multiple versions]https://github.com/connext/nxtp/tree/0656436d654cfe0313fa3c2bbc81aa86232ade16;https://github.com/connext/nxtp/tree/0656436d654cfe0313fa3c2bbc81aa86232ade1617
ConsenSys Diligence-ENS Permanent Registrar,ConsenSys Diligence,ENS Permanent Registrar,https://consensys.net/diligence/audits/2019/03/ens-permanent-registrar/,[Bases on multiple versions]https://github.com/ensdomains/ethregistrar/tree/e52abfc2799ac361364aca6135fc20f9175a29fd;https://github.com/ensdomains/root/tree/c82010e34828d72319efb66aae921609d3c7a704;https://github.com/ensdomains/root/blob/646a10cba68f38df4d72f4823be010724ec6829a/contracts/Root.sol
ConsenSys Diligence-Gamma,ConsenSys Diligence,Gamma,https://consensys.net/diligence/audits/2022/02/gamma/,[Bases on multiple versions]https://github.com/GammaStrategies/hypervisor/tree/41fd4abf79864478523e87924d4e80d80df04879;https://github.com/GammaStrategies/hypervisor/commit/9a7a3dd88e8e8b106bf5d0e4c56e879442a72181
